Date,RUO Close,RUO_EMA_20,RUO_EMA_50,RUO_MACD,RUO_MACDh,RUO_MACDs,RUO_RSI,RUO_STOCHk,RUO_STOCHd,RUO_BBL,RUO_BBM,RUO_BBU,RUO_BBB,RUO_BBP,RLV_Close,RLV_EMA_20,RLV_EMA_50,RLV_MACD,RLV_MACDh,RLV_MACDs,RLV_BBL,RLV_BBM,RLV_BBU,RLV_BBB,RLV_BBP,RLV_RSI,RLV_STOCHk,RLV_STOCHd,RUJ_Close,RUJ_EMA_20,RUJ_EMA_50,RUJ_MACD,RIJ_MACDh,RUJ_MACDs,RUJ_RSI,RUJ_STOCHk,RUJ_STOCHd,RUJ_BBL,RUJ_BBM,RUJ_BBU,RUJ_BBB,RUJ_BBP,RLG_Close,RLG_EMA_20,RLG_EMA_50,RLG_MACD,RLG_MACDh,RLG_MACDs,RLG_RSI,RLG_STOCHk,RLG_STOCHd,RLG_BBL,RLG_BBM,RLG_BBU,RLG_BBB,RLG_BBP,VIXCLS (Volitility Index),T10Y2Y,T10YIE( not seasonal),PERMIT,AMTMNO (new manufacturing orders),WPU101 (Iron and Steele Price Index)( not seasonal),USALORSGPNOSTSAM,GEPUCURRENT (not seasonal),UNRATE,M2REAL,CORESTICKM159SFRBATL,CPIENGSL,H8B1058NCBCMG,TOTALSA,JTSJOL,MEDCPIM158SFRBCLE,TB3SMFFM,T10YIEM,EXPINF2YR
8/6/2003,244.1399994,250.7182832,243.4588548,1.453462537,-1.558978106,3.012440643,42.61175146,19.3595861,37.12336432,243.5013457,251.4819987,259.4626517,6.346897991,0.040012619,408.6600037,417.5378663,413.3098041,-0.838172002,-1.627105868,0.788933866,409.6511001,417.7533366,425.855573,3.878957148,-0.061161907,39.95262749,17.20711947,24.23176883,647,649.3252447,647.1021714,1.297844567,-3.135371739,4.433216306,41.7204572,11.49747964,28.66839449,645.5705883,661.4093465,677.2481047,4.789396554,0.045123857,408.6600037,409.7638143,413.3098041,-0.838172002,-1.627105868,0.788933866,39.95262749,17.20711947,24.23176883,409.6511001,417.7533366,425.855573,3.878957148,-0.061161907,21.5,2.54,1.98,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/7/2003,243.4900055,250.0298758,243.4600764,0.735872616,-1.821254421,2.557127037,41.85796675,8.39154198,20.8960239,242.5931377,251.2526662,259.9121947,6.89308387,0.051785024,412.1199951,417.0218786,413.2631449,-1.130200641,-1.535307605,0.405106964,408.8268418,417.4046692,425.9824966,4.110077349,0.191957308,44.41469868,12.44986821,16.91292346,648.3099976,647.1247617,647.1495371,0.24621178,-3.349603621,3.595815401,42.78578321,7.642677456,14.44998156,643.8260363,660.8446777,677.8633192,5.150572292,0.131736757,412.1199951,408.9895267,413.2631449,-1.130200641,-1.535307605,0.405106964,44.41469868,12.44986821,16.91292346,408.8268418,417.4046692,425.9824966,4.110077349,0.191957308,20.26,2.56,2.01,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/8/2003,243.3300018,249.3917926,243.4549754,0.152508454,-1.923694867,2.076203321,41.6625915,8.104615163,11.95191441,241.2975864,250.8106659,260.3237454,7.585865184,0.106822162,412.6300049,416.6036049,413.2383159,-1.305433688,-1.368432522,0.062998834,408.1807122,416.8553365,425.5299608,4.1619351,0.256454488,45.06273253,21.76306578,17.14001782,649.2399902,648.3985683,647.2315157,-0.506335424,-3.28172066,2.775385236,43.57434679,13.33233217,10.82416309,642.0241168,659.9586751,677.8932335,5.435054963,0.201172321,412.6300049,412.1685675,413.2383159,-1.305433688,-1.368432522,0.062998834,45.06273253,21.76306578,17.14001782,408.1807122,416.8553365,425.5299608,4.1619351,0.256454488,19.59,2.55,2,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/11/2003,246.8200073,249.1468606,243.5869374,-0.027876232,-1.683263642,1.65538741,47.42676432,16.79140752,11.09585489,241.4322824,250.8579997,260.283717,7.514783112,0.285799201,414.6099854,416.4137364,413.2921069,-1.26990064,-1.066319579,-0.203581061,408.1766525,416.8533346,425.5300166,4.162942353,0.370725399,47.61604019,31.40490595,21.87261332,655.1699829,649.8047514,647.5428281,-0.617119882,-2.714004094,2.096884212,48.452954,23.39036013,14.78845658,642.7237185,660.2306722,677.7376259,5.303283967,0.355466308,414.6099854,412.8185745,413.2921069,-1.26990064,-1.066319579,-0.203581061,47.61604019,31.40490595,21.87261332,408.1766525,416.8533346,425.5300166,4.162942353,0.370725399,19.75,2.57,2.07,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/12/2003,251.5299988,249.3738262,243.89843,0.206840227,-1.158837747,1.365677973,54.02848797,32.22029938,19.03877402,241.5171411,250.9426666,260.3681922,7.512094839,0.531156467,418.5599976,416.6181422,413.4986908,-0.912488866,-0.567126244,-0.345362622,408.1928595,416.8966675,425.6004754,4.175522917,0.59555186,52.37182554,41.8408161,31.66959594,664.6300049,656.0709374,648.2129135,0.057761511,-1.631298161,1.689059672,55.11948311,38.40140843,25.04136691,642.9288279,660.5666707,678.2045136,5.340215805,0.615187956,418.5599976,414.986177,413.4986908,-0.912488866,-0.567126244,-0.345362622,52.37182554,41.8408161,31.66959594,408.1928595,416.8966675,425.6004754,4.175522917,0.59555186,17.94,2.66,2.08,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/13/2003,252.3399963,249.6563186,244.2294719,0.452992925,-0.730148039,1.183140964,55.07331707,49.51064104,32.84078265,241.5266451,250.9626668,260.3986886,7.519860918,0.572982531,415.9200134,416.5516538,413.5936447,-0.832663688,-0.389840853,-0.442822835,408.0657097,416.6366679,425.207626,4.114356132,0.458192862,49.15950424,47.1722168,40.13931295,663.9699707,664.5671445,648.8308373,0.53320419,-0.924684386,1.457888575,54.58901386,51.94995924,37.91390927,643.0459542,660.7653361,678.484718,5.363290409,0.590427381,415.9200134,418.3085705,413.5936447,-0.832663688,-0.389840853,-0.442822835,49.15950424,47.1722168,40.13931295,408.0657097,416.6366679,425.207626,4.114356132,0.458192862,18.77,2.72,2.17,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/14/2003,254.25,250.093812,244.6224337,0.793050254,-0.312072568,1.105122822,57.52479043,63.76893074,48.49995705,241.5802346,251.1579997,260.7357648,7.626884378,0.661415544,418.1400146,416.7029262,413.7719337,-0.583539435,-0.11257328,-0.470966155,408.1553359,416.7566691,425.3580023,4.127748306,0.5804146,51.83491329,52.89256689,47.30186659,669.5999756,664.5061616,649.6453133,1.348742812,-0.087316611,1.436059423,58.27753333,65.22258301,51.85798356,643.1259743,661.3806681,679.6353619,5.520177613,0.725128604,418.1400146,416.1314421,413.7719337,-0.583539435,-0.11257328,-0.470966155,51.83491329,52.89256689,47.30186659,408.1553359,416.7566691,425.3580023,4.127748306,0.5804146,18.47,2.69,2.17,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/15/2003,254.75,250.5372585,245.0195932,1.090325367,-0.011837964,1.102163331,58.16829098,69.94817105,61.07591428,241.5623393,251.2419993,260.9216593,7.705447384,0.681204747,419.019989,416.9235989,413.9777398,-0.311509208,0.127565558,-0.439074766,408.5429333,416.4526693,424.3624053,3.798624231,0.662288586,52.89310983,53.63797491,51.23425287,670.2600098,669.662836,650.4537328,2.024979584,0.471136129,1.553843455,58.70105191,70.40102893,62.52452373,643.0165564,661.7340007,680.4514449,5.657090076,0.727755697,419.019989,418.2238217,413.9777398,-0.311509208,0.127565558,-0.439074766,52.89310983,53.63797491,51.23425287,408.5429333,416.4526693,424.3624053,3.798624231,0.662288586,18.27,2.7,2.19,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/18/2003,260.6199951,251.4975191,245.6313737,1.779069578,0.541524997,1.23754458,64.89281846,82.72883798,72.14864659,241.0630525,251.5066661,261.9502796,8.30484037,0.936311101,424.4100037,417.6365898,414.3868482,0.335142529,0.619373835,-0.284231307,408.252948,416.5706685,424.8883891,3.993425949,0.971242995,58.85585972,67.39585404,57.97546528,680.4099731,671.2266729,651.6284873,3.341401716,1.430046609,1.911355107,64.64454382,83.9220151,73.18187568,641.8819774,662.3806641,682.8793507,6.189397663,0.93976742,424.4100037,419.5333237,414.3868482,0.335142529,0.619373835,-0.284231307,58.85585972,67.39585404,57.97546528,408.252948,416.5706685,424.8883891,3.993425949,0.971242995,18.18,2.62,2.16,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/19/2003,264.9500122,252.778709,246.3889673,2.643824159,1.125023663,1.518800496,68.86834719,91.82991538,81.50230814,239.8467704,252.076,264.3052295,9.702811524,1.026362358,425.6199951,418.3969141,414.8273637,0.934482751,0.974971246,-0.040488495,407.5965647,416.9613342,426.3261037,4.491912661,0.962299734,60.07753708,79.5170302,66.85028638,691.1099854,681.4290219,653.1767813,5.188270154,2.621532037,2.566738117,69.60979081,92.26455536,82.19586647,638.953472,663.7419963,688.5305205,7.469325239,1.052029416,425.6199951,424.5252409,414.8273637,0.934482751,0.974971246,-0.040488495,60.07753708,79.5170302,66.85028638,407.5965647,416.9613342,426.3261037,4.491912661,0.962299734,17.86,2.57,2.14,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/20/2003,265.4400024,253.9845464,247.1360668,3.330296922,1.449197141,1.881099781,69.29211825,99.32701975,91.2952577,238.87053,252.7333333,266.5961367,10.97030072,0.95830085,424.3699951,418.965779,415.2015846,1.293686826,1.067340257,0.226346569,407.276742,417.2900004,427.3032588,4.799184459,0.853531009,58.15639963,89.83923449,78.91737291,691.9799805,691.192842,654.6984754,6.645522583,3.263027573,3.38249501,69.97896161,99.36644771,91.85100606,636.769626,665.1679932,693.5663604,8.538705253,0.972069171,424.3699951,425.5009475,415.2015846,1.293686826,1.067340257,0.226346569,58.15639963,89.83923449,78.91737291,407.276742,417.2900004,427.3032588,4.799184459,0.853531009,17.82,2.61,2.19,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/21/2003,268.519989,255.3688743,247.9746519,4.075876541,1.755821408,2.320055133,71.88298132,99.32701975,96.82798496,237.6433716,253.4706665,269.2979614,12.48846273,0.975423079,426.3599854,419.6699891,415.6391689,1.719117309,1.194216592,0.524900717,406.7822689,417.6533325,428.5243961,5.205783254,0.900450827,60.33120759,91.50507379,86.95377949,699.1199951,692.6599819,656.4404958,8.281085939,3.918872744,4.362213196,72.88965024,99.36644771,96.99915026,633.9471933,666.7913249,699.6354564,9.851397373,0.992152917,426.3599854,424.559518,415.6391689,1.719117309,1.194216592,0.524900717,60.33120759,91.50507379,86.95377949,406.7822689,417.6533325,428.5243961,5.205783254,0.900450827,17.84,2.55,2.24,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/22/2003,263.5899963,256.1518383,248.5870184,4.220295612,1.520192383,2.700103229,62.7559114,91.15394534,96.60266162,237.5402394,254.1519999,270.7637605,13.07230363,0.784075742,423.5100098,420.0357054,415.9478293,1.805492231,1.024473211,0.78101902,406.8638424,418.1026672,429.3414921,5.376107694,0.7405653,55.85386833,83.41947409,88.25459413,685.6599731,697.8380883,657.5863577,8.394404925,3.225753383,5.168651542,60.90202583,90.32917589,96.35402377,634.2305484,668.3006551,702.3707618,10.19604169,0.754758786,423.5100098,426.0885591,415.9478293,1.805492231,1.024473211,0.78101902,55.85386833,83.41947409,88.25459413,406.8638424,418.1026672,429.3414921,5.376107694,0.7405653,18.55,2.51,2.22,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/25/2003,261.8599854,256.6954714,249.1075269,4.147343346,1.157792094,2.989551252,59.88253359,81.64432973,90.70843161,237.8706032,254.8419993,271.8133954,13.31915156,0.706759244,423.1799927,420.3351613,416.2314436,1.82626333,0.836195448,0.990067882,406.9498988,418.4659993,429.9820999,5.50395998,0.704669684,55.34170265,75.26347073,83.39600621,683.0700073,685.4133097,658.5857165,8.180917912,2.409813096,5.771104816,58.89488526,80.46984689,90.05515683,635.5528901,669.9399902,704.3270904,10.26572548,0.690914864,423.1799927,423.4785796,416.2314436,1.82626333,0.836195448,0.990067882,55.34170265,75.26347073,83.39600621,406.9498988,418.4659993,429.9820999,5.50395998,0.704669684,19.53,2.51,2.22,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/26/2003,263.6099854,257.3539965,249.6762508,4.18252498,0.954378982,3.228145998,61.78846157,73.47988627,82.09272045,239.0016166,255.9493317,272.8970467,13.24302348,0.726008452,425.5299988,420.8299077,416.5960928,2.00918974,0.815297487,1.193892253,408.4678375,419.5093323,430.5508271,5.264004381,0.772638198,58.27572401,69.80591096,76.16295193,688.4099731,683.5785755,659.7552952,8.346406353,2.06024123,6.286165123,61.69773391,72.97812675,81.25904984,638.8250901,672.5293213,706.2335524,10.02312616,0.735588401,425.5299988,423.4038028,416.5960928,2.00918974,0.815297487,1.193892253,58.27572401,69.80591096,76.16295193,408.4678375,419.5093323,430.5508271,5.264004381,0.772638198,19.49,2.54,2.22,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/27/2003,266.7099915,258.2450436,250.3442406,4.40971877,0.945258217,3.464460552,64.96386134,76.89516474,77.33979358,240.9659004,257.4539978,273.9420952,12.8085775,0.780687135,426.3200073,421.3527744,416.9774228,2.192632028,0.79899182,1.393640208,410.8200159,420.6866659,430.5533158,4.690735749,0.78547387,59.24509164,71.99374753,72.35437641,692.7999878,688.8280698,661.0511655,8.731147395,1.955985818,6.775161578,63.87837048,76.60213522,76.68336962,643.4196603,675.5826538,707.7456473,9.521556942,0.767657517,426.3200073,425.6052377,416.9774228,2.192632028,0.79899182,1.393640208,59.24509164,71.99374753,72.35437641,410.8200159,420.6866659,430.5533158,4.690735749,0.78547387,19.13,2.49,2.18,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/28/2003,270.0599976,259.3702773,251.1174075,4.804703351,1.072194239,3.732509112,68.05341705,86.23656224,78.87053775,243.423905,259.2253306,275.0267562,12.19126659,0.842838275,428.980011,422.0791778,417.4481125,2.523561383,0.90393694,1.619624443,412.2676908,421.8106669,431.3536431,4.524767582,0.875634601,62.41165403,78.88188651,73.560515,697.8699951,693.2828456,662.4950411,9.337527459,2.049892705,7.287634754,66.26696041,84.63787676,78.07271291,648.4743769,678.8866536,709.2989304,8.959456353,0.812099973,428.980011,426.573341,417.4481125,2.523561383,0.90393694,1.619624443,62.41165403,78.88188651,73.560515,412.2676908,421.8106669,431.3536431,4.524767582,0.875634601,18.48,2.49,2.13,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
8/29/2003,271.1799927,260.4950121,251.9041756,5.148754091,1.132995983,4.015758108,69.03648879,93.08659905,85.40610868,246.7073591,261.0819967,275.4566343,11.01158852,0.851243499,430.9700012,422.9259229,417.9783827,2.912823644,1.034559361,1.878264283,413.8146331,423.0333333,432.2520336,4.358380077,0.930465666,64.62600104,86.28165487,79.05242964,699.5100098,698.026187,663.9466085,9.837028364,2.039514888,7.797513476,67.02652175,89.99447923,83.7448304,654.687665,682.2379883,709.7883115,8.076455344,0.813463137,430.9700012,429.1695339,417.9783827,2.912823644,1.034559361,1.878264283,64.62600104,86.28165487,79.05242964,413.8146331,423.0333333,432.2520336,4.358380077,0.930465666,18.63,2.5,2.16,1966,330322,120.8,99.13375476,69.10161021,6.1,3306.7,2.1655338,137.8,10,18.262,3190,2.357414269,-0.08,2.13,1.9821735
9/2/2003,276.9100037,262.0583447,252.8847963,5.816729147,1.440776831,4.375952316,73.52516316,97.79379283,92.37231804,248.8366881,263.0879964,277.3393048,10.83387198,0.984938186,437.3500061,424.2996451,418.7380542,3.693552886,1.452230882,2.241322004,413.988627,424.5493347,435.1100425,4.975020272,1.106051777,70.60491077,94.47542938,86.54632359,713.0599976,700.8004848,665.8726238,11.19718305,2.719735657,8.47744739,72.53004898,95.17895546,89.93710382,658.5765252,686.0973226,713.61812,8.022417954,0.989859988,437.3500061,431.5776207,418.7380542,3.693552886,1.452230882,2.241322004,70.60491077,94.47542938,86.54632359,413.988627,424.5493347,435.1100425,4.975020272,1.106051777,19.02,2.57,2.18,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/3/2003,278.8099976,263.6537402,253.9014708,6.425350381,1.639518452,4.785831929,74.82821972,97.42133929,96.10057706,250.0688285,264.906663,279.7444975,11.2023113,0.968509557,439.1900024,425.7177744,419.5400914,4.409923905,1.73488152,2.675042384,413.6138503,425.9246684,438.2354864,5.780749032,1.038767367,72.07104315,96.47907183,92.41205203,717.2000122,713.4542847,667.8854625,12.46548566,3.190430613,9.275055043,73.96013681,96.98016049,94.0511984,660.5616969,689.6019897,718.6422826,8.422334408,0.975167772,439.1900024,437.5252438,419.5400914,4.409923905,1.73488152,2.675042384,72.07104315,96.47907183,92.41205203,413.6138503,425.9246684,438.2354864,5.780749032,1.038767367,19.44,2.58,2.2,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/4/2003,280.2799988,265.2371934,254.9359229,6.946232067,1.728320111,5.217911956,75.81982665,98.72272257,97.9792849,251.696348,266.7693298,281.8423116,11.30038585,0.948175057,440.8699951,427.160843,420.3765582,5.054944216,1.903921466,3.151022751,414.4213206,427.5880005,440.7546804,6.158582496,1.004379037,73.37671819,96.98103071,95.97851064,718.5599976,717.3295346,669.8726992,13.42560208,3.320437629,10.10516445,74.43104351,99.10146778,97.08686124,664.2796758,693.2413249,722.202974,8.355430656,0.937106889,440.8699951,439.3500017,420.3765582,5.054944216,1.903921466,3.151022751,73.37671819,96.98103071,95.97851064,414.4213206,427.5880005,440.7546804,6.158582496,1.004379037,18.71,2.61,2.2,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/5/2003,278.3399963,266.4850794,255.8537297,7.120412885,1.522000743,5.598412142,71.79989476,94.52388228,96.88931471,253.8569403,268.3753296,282.8937189,10.81946638,0.843173976,438.1400146,428.2064784,421.0731643,5.284919589,1.70711747,3.577802118,415.8011776,428.9213338,442.04149,6.117744758,0.851317495,67.82760356,92.01236755,95.15749003,713.2000122,718.0495228,671.5718095,13.59725455,2.793672082,10.80358247,69.12528862,94.0677921,96.71647346,668.5406562,696.147994,723.7553317,7.931456528,0.808831268,438.1400146,440.609997,421.0731643,5.284919589,1.70711747,3.577802118,67.82760356,92.01236755,95.15749003,415.8011776,428.9213338,442.04149,6.117744758,0.851317495,18.17,2.63,2.18,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/8/2003,283.7600098,268.1303108,256.9480936,7.608100775,1.607750906,6.000349869,75.67952804,95.72327606,96.32329363,255.8375462,270.3093302,284.7811143,10.70757273,0.964720848,443.3800049,429.6515762,421.9479424,5.822877639,1.796060416,4.026817222,416.718065,430.5453349,444.3726047,6.423142345,0.964107164,72.17696531,94.25858069,94.41732631,722.3900146,714.0752505,673.5646803,14.30989125,2.805047023,11.50484423,72.71641886,94.44390586,95.87105525,672.81335,699.6233276,726.4333053,7.664117699,0.924593547,443.3800049,438.6390613,421.9479424,5.822877639,1.796060416,4.026817222,72.17696531,94.25858069,94.41732631,416.718065,430.5453349,444.3726047,6.423142345,0.964107164,18.26,2.66,2.17,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/9/2003,282.1400146,269.4645683,257.9360121,7.774260044,1.41912814,6.355131904,72.47031801,93.43971371,94.56229068,257.1327715,271.7439982,286.3552249,10.75367023,0.855754402,439.6799927,430.6066635,422.6433169,5.882839495,1.484817818,4.398021677,417.4473379,431.5633341,445.6793304,6.541795911,0.787498607,65.44873655,89.50338731,91.92477852,716.5599976,721.8347749,675.2507712,14.24007657,2.188185876,12.0518907,67.36348724,89.9950754,92.83559112,676.0796163,702.0333293,727.9870422,7.393869169,0.779857227,439.6799927,443.0276228,422.6433169,5.882839495,1.484817818,4.398021677,65.44873655,89.50338731,91.92477852,417.4473379,431.5633341,445.6793304,6.541795911,0.787498607,18.85,2.66,2.16,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/10/2003,274.8699951,269.9793709,258.6000899,7.235901673,0.704615815,6.531285858,60.14434811,85.86612969,91.67637315,258.1914123,272.4053304,286.6192485,10.43585901,0.586698991,433.8200073,430.9126962,423.0816185,5.395314032,0.797833884,4.597480148,418.3257915,432.1100016,445.8942117,6.379954201,0.5620277,56.47030776,81.31076365,88.35757722,702.1199951,715.1847592,676.3044662,12.87118936,0.655438932,12.21575043,56.3072861,80.43473406,88.29123844,677.4765475,702.7673299,728.0581123,7.197483802,0.487202159,433.8200073,439.1218988,423.0816185,5.395314032,0.797833884,4.597480148,56.47030776,81.31076365,88.35757722,418.3257915,432.1100016,445.8942117,6.379954201,0.5620277,20.01,2.64,2.1,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/11/2003,277.8900146,270.7327655,259.3565575,6.972563748,0.353022312,6.619541436,62.96248228,77.99212151,85.7659883,259.2938779,273.2353312,287.1767845,10.20472225,0.666936808,437.1799927,431.5095816,423.6344959,5.219897597,0.49793396,4.721963638,419.6235961,432.9640015,446.3044068,6.162362357,0.658015859,59.86966926,72.57219592,81.1287823,710.289978,702.8980887,677.6372314,12.30375569,0.070404208,12.23335148,60.27951675,71.75340898,80.72773948,679.1339601,703.9879964,728.8420327,7.060926155,0.626779842,437.1799927,434.1400059,423.6344959,5.219897597,0.49793396,4.721963638,59.86966926,72.57219592,81.1287823,419.6235961,432.9640015,446.3044068,6.162362357,0.658015859,19.25,2.64,2.13,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/12/2003,278.5299988,271.4753592,260.1084572,6.73783831,0.094637499,6.64320081,63.55065598,73.25457243,79.03760787,259.9696398,273.9026652,287.8356906,10.17370558,0.666056311,438.269989,432.1534299,424.2084368,5.109928331,0.310371755,4.799556576,420.6689938,433.7580017,446.8470096,6.035166097,0.67235788,60.93544773,70.58487523,74.8226116,713.210022,710.5680775,679.0322428,11.95190939,-0.225153676,12.17706306,61.62245352,69.34992641,73.84602315,679.8165118,704.9273315,730.0381513,7.124371164,0.664922741,438.269989,437.2838019,424.2084368,5.109928331,0.310371755,4.799556576,60.93544773,70.58487523,74.8226116,420.6689938,433.7580017,446.8470096,6.035166097,0.67235788,18.68,2.61,2.09,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/15/2003,277.6600037,272.0643729,260.7967531,6.407750811,-0.188359999,6.596110811,62.10676328,76.91599744,76.05423046,261.9560158,274.8406657,287.7253156,9.376086975,0.609406852,436.8599854,432.6016733,424.704576,4.853058348,0.042801417,4.810256931,422.7017037,434.6480001,446.5942965,5.496998204,0.592580378,58.76141376,74.86955291,72.67554136,711.5,713.0471627,680.3054882,11.40363022,-0.618746271,12.02237649,60.3359407,76.07973015,72.39435518,683.602051,706.65,729.697949,6.523158295,0.605215436,436.8599854,438.135703,424.704576,4.853058348,0.042801417,4.810256931,58.76141376,74.86955291,72.67554136,422.7017037,434.6480001,446.5942965,5.496998204,0.592580378,19.28,2.65,2.1,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/16/2003,282.7600098,273.083005,261.6580573,6.482950542,-0.090528215,6.573478757,66.860158,82.9543919,77.70832059,264.8304868,276.2340007,287.6375145,8.256415788,0.786140273,443.8599854,433.6738935,425.4557685,5.154905987,0.275719245,4.879186742,424.9510214,436.0266663,447.1023112,5.080260337,0.853628126,65.36747964,83.42337533,76.29260116,720.8300171,712.3885731,681.8946854,11.58838574,-0.347192599,11.93557834,64.66990535,83.21091079,76.21352245,688.8890559,709.167334,729.4456121,5.718897953,0.787565913,443.8599854,437.526652,425.4557685,5.154905987,0.275719245,4.879186742,65.36747964,83.42337533,76.29260116,424.9510214,436.0266663,447.1023112,5.080260337,0.853628126,18.03,2.66,2.03,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/17/2003,283.0599976,274.0331948,262.4973491,6.491918582,-0.06524814,6.557166722,67.12141795,88.40543587,82.75860841,267.8744611,277.5306681,287.1868751,6.958659428,0.786309595,442.2900085,434.4944759,426.1159348,5.20741062,0.262579102,4.944831518,427.2063941,437.1440002,447.0816064,4.546605314,0.75891589,62.93250722,86.64315201,81.64536008,718.4500122,720.60335,683.3282276,11.41121791,-0.41948835,11.83070626,62.78527535,85.90914847,81.73326313,693.7560477,711.1700033,728.5839588,4.89726942,0.70902801,442.2900085,443.7104638,426.1159348,5.20741062,0.262579102,4.944831518,62.93250722,86.64315201,81.64536008,427.2063941,437.1440002,447.0816064,4.546605314,0.75891589,18.15,2.57,2,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
9/18/2003,285.5700073,275.1319388,263.4021592,6.625191545,0.054419859,6.570771687,69.3020776,96.58129545,89.31370774,270.2480675,278.7880025,287.3279375,6.126472376,0.897075904,447.2099915,435.7054774,426.9431527,5.581680287,0.509479015,5.072201271,429.2213358,438.5366659,447.8519959,4.248370009,0.965540432,67.07204717,95.39502488,88.48718407,724.25,719.002392,684.933003,11.60504591,-0.180528274,11.78557419,65.42930262,93.99016832,87.70340919,697.7329607,713.2666707,728.8003808,4.355652862,0.853532067,447.2099915,442.7585783,426.9431527,5.581680287,0.509479015,5.072201271,67.07204717,95.39502488,88.48718407,429.2213358,438.5366659,447.8519959,4.248370009,0.965540432,17.57,2.51,2.01,1961,336048,122,99.29500009,81.28094635,6.1,3280.8,2.1842475,142.9,-3.4,17.286,3091,2.022265145,-0.07,2.08,2.100063
